,test_id,headline,impressions,impressions,clicks,CTR,ini_CTR
63301,14685,He Wrote 14 Tips For His Future Kid. I Wish My Father Had Told Me Number 4.,3249.0,3249.0,46.0,0.014158202523853494,0.016898786306444348
63302,14685,He Wrote 14 Tips For His Future Kid. I'll Be Repeating Number 4 To Myself For A While.,3278.0,3278.0,50.0,0.01525320317266626,0.009448469582964865
63303,14685,A Father Wrote His Kid 14 Things To Always Remember. And I Forget 9 Of Them Every Day.,3159.0,3159.0,53.0,0.016777461221905668,0.027348077648180598
63305,14685,"14 Things To Always Remember Even When Things Get Hard. They're Easy To Remember, And So Hard To Do.",3245.0,3245.0,32.0,0.009861325115562404,0.020815018192297884
63348,14695,Meet The 15-Year-Old Who Refused To Give Up Her Seat Long Before Rosa Parks,3261.0,3261.0,22.0,0.006746396810794235,0.015979647279003868
63349,14695,You've Heard Of Rosa Parks. But Do You Know The Real Story?,3238.0,3238.0,36.0,0.011117974058060531,0.01492801021747179
63350,14695,I Learned More About Rosa Parks From This Drunk Woman Than I Ever Did In History Class,3196.0,3196.0,38.0,0.011889862327909888,0.016050076660743682
63351,14695,The Name The History Books Forget To Include With Rosa Parks,3343.0,3343.0,25.0,0.007478312892611427,0.013384982388254387
63352,14695,"59 Years Ago, A Woman We All Know Was Arrested. But What About The 15-Year-Old Who Did It First?",3247.0,3247.0,49.0,0.015090853095164768,0.017062296151519617
63354,14696,How To Make Sure No One Thinks You Are Being Racist,3208.0,3208.0,29.0,0.00903990024937656,0.010982778574616967
63356,14696,"The Secret To Being An Awesome Friend To A Black, Gay, Or Female Person",3336.0,3336.0,17.0,0.005095923261390888,0.01
63358,14696,A Really Thoughtful Video About How To Be More Than 'Not Racist',3219.0,3219.0,29.0,0.009009009009009009,0.0048311529570425425
63378,14701,"A ""Go-To"" Question You're Asking Strangers, That Could Make You Come Across As A Snob",3239.0,3239.0,27.0,0.008335906143871565,0.01734962603321813
63379,14701,A Question You Need To Please Stop Asking People The Minute You're Introduced,3160.0,3160.0,54.0,0.01708860759493671,0.03286255805225112
63380,14701,"A Question That Gives Some People So Much Anxiety, That They Dread Meeting Strangers",3201.0,3201.0,27.0,0.008434864104967198,0.015087212625779022
63381,14701,How A Common Question Can Make You Look Totally Obnoxious - If It's The 1st One You Ask,3253.0,3253.0,43.0,0.013218567476175837,0.018413812386227475
63382,14701,"A Question You're Asking People Out Of Habit, That Could Be Hurting Their Feelings",3331.0,3331.0,48.0,0.01441008706094266,0.010253829254845939
63383,14701,The #1 Most Annoying Question You Need To Stop Asking When You First Meet Someone,3300.0,3300.0,74.0,0.022424242424242423,0.0271818045371251
63443,14715,She Tries To Explain What Depression Is Like To Those Who've Never Had It Before. It's Real Deep.,3248.0,3248.0,41.0,0.012623152709359606,0.014483812228323248
63444,14715,"She Describes Her Condition Like This: One Day It's A Firefly, And The Next, It's A Bear",3215.0,3215.0,32.0,0.009953343701399688,0.004030361690428906
63445,14715,This Is One Of The Most Powerful Descriptions Of Depression That I've Ever Heard,3202.0,3202.0,50.0,0.01561524047470331,0.023008950329010666
63447,14715,Watch The Most Clearly Poetic Description Of Depression That I've Ever Heard,3220.0,3220.0,45.0,0.013975155279503106,0.02298210684191284
63448,14715,Her Mother Says Happiness Is A Decision. Her Mother Has Obviously Never Been Depressed.,3322.0,3322.0,28.0,0.008428657435279952,0.015707379195671417
63525,14732,Think Your Baby's A Genius? This Might Actually Hurt Their Smarts.,3280.0,3280.0,26.0,0.007926829268292683,0.011663733643097996
63526,14732,One Concern About Raising Kids That Our Parents Never Worried About,3284.0,3284.0,23.0,0.007003654080389768,0.01414781422688827
63527,14732,Think Your Baby's The Coolest Because They Can Work A Tablet? He Might Make You Rethink That.,3210.0,3210.0,32.0,0.009968847352024923,0.015090241885415391
63528,14732,"They’re Super Cute Mini Humans, But Should They Really Be Using Our Smartphones?",3191.0,3191.0,24.0,0.007521153243497336,0.012949803935674555
63535,14734,She Built Herself A Home On The Place She Grew Up. Now Some Powerful People Wanna Throw Her Out.,3247.0,3247.0,26.0,0.008007391438250694,0.007584589911457979
63536,14734,"She Was Cold And Had No Place To Live, So She Built One. Now, Someone's Trying To Take It.",3319.0,3319.0,55.0,0.016571256402530883,0.010838135156925912
63537,14734,"Instead Of Freezing, A Woman Built Herself A House. Now Someone Wants To Take It.",3197.0,3197.0,45.0,0.014075695964967157,0.010858008546238565
63538,14734,She Built Herself A Home To Survive The Harsh Canadian Winter. But Now They're Trying To Take It.,3214.0,3214.0,26.0,0.008089607965152458,0.006919834530648633
63539,14734,If You Saw A Homeless Person Build A House To Survive The Winter You'd Cheer Right? Not Everyone Is.,3235.0,3235.0,38.0,0.011746522411128285,0.0007855735825845812
63540,14735,"Babies Learn Quickly, But Do Smartphones Really Make Them Smarter?",3289.0,3289.0,6.0,0.0018242626938279112,0.002119002130252432
63541,14735,Does Your Baby Have Their Own Social Media Account? You Might Want To Wait For Them To Use It.,3243.0,3243.0,4.0,0.0012334258402713536,0.017204876672120326
63542,14735,Think Your Baby's The Coolest Because They Can Work A Tablet? He Might Make You Rethink That.,3144.0,3144.0,31.0,0.009860050890585241,0.015097585900891526
63543,14735,What Really Happens To Babies When They Watch TV,3317.0,3317.0,28.0,0.008441362677117878,0.0164350544944282
63544,14735,"Sure, Smartphones Run Our Lives, But Here’s What They Do To Babies Lives",3254.0,3254.0,30.0,0.00921942224953903,0.022771147786357814
63667,14764,Next Time A Person Says There's No Need For Feminism - Tell Them About The Montreal Massacre,3537.0,3537.0,31.0,0.008764489680520215,0.013625012927585037
63668,14764,"In 1989, A Canadian Guy Shot 14 Women At A School. He Was Angry At The Program They Were In.",3496.0,3496.0,30.0,0.008581235697940504,0.01713575431114008
63669,14764,It's Been 25 Years Since The Horror Of The Montreal Massacre. Here's Why We Should Never Forget.,3472.0,3472.0,21.0,0.006048387096774193,0.01877183278478943
63670,14764,"He Walked Into A School, Pointed A Gun And Said ""I Hate Feminists."" Nothing Was Ever The Same.",3489.0,3489.0,33.0,0.009458297506448839,0.014027688153723704
63671,14764,He Walked Into A School And Killed 14 Women - But It Was No Random Act Of Violence,3270.0,3270.0,34.0,0.010397553516819572,0.016198833234172927
63745,14780,"Time Magazine Said He Was Saving Mexico, So Why Did His Forces Kidnap 43 Students?",3142.0,3142.0,10.0,0.003182686187141948,0.01
63746,14780,The U.S. Has Been Really Great Allies With This Country. Here's Why It's Time For That To End.,3042.0,3042.0,34.0,0.011176857330703484,0.010366075860718594
63747,14780,The U.S. Has Spent $3 Billion Helping Mexico. It's Time To Stop That.,3001.0,3001.0,20.0,0.006664445184938354,0.011040519219495256
63748,14780,43 Students Were Killed By Mexican Police Forces. And American Can Do Something About It.,3044.0,3044.0,15.0,0.00492772667542707,0.010533090430890388
63767,14784,"If You've Ever Talked About Black People And White People, Here's 5 Things To Keep In Mind",3014.0,3014.0,44.0,0.014598540145985401,0.01452164200647004
63768,14784,"If You've Ever Talked About Black People Or Gay People Or Women, Here's 5 Things To Keep In Mind",2981.0,2981.0,50.0,0.01677289500167729,0.01022866376452465
63769,14784,"If You've Ever Talked About Black People Or Gay People Or Women, It'd Be Great If You Watched This",3122.0,3122.0,42.0,0.013452914798206279,0.016882680432811305
63770,14784,"When You Can't Relate But Really Want To, Here Are 5 Things To Keep In Mind",3006.0,3006.0,30.0,0.00998003992015968,0.01581293409393779
63817,14795,5 Reasons You Should Go Buy Someone A Coffee Right Now,3070.0,3070.0,16.0,0.005211726384364821,0.012736655893368767
63818,14795,5 Reasons You Should Change The Way You Dish Out Your Cash Right Now,3136.0,3136.0,15.0,0.0047831632653061226,0.00979314878514095
63819,14795,5 Reasons You Should NOT Treat Yo Self,2930.0,2930.0,22.0,0.007508532423208191,0.011862352012945158
63820,14795,5 Reasons You May Be Spending Your Cash All Wrong (And How To Do It Right),3096.0,3096.0,13.0,0.004198966408268734,0.007638853295238546
63822,14795,5 Times Science Said To Stop Spending Money On Yourself. Right Now.,2977.0,2977.0,21.0,0.00705408128988915,0.009532466944208187
63962,14825,Teaching Kids About 'Stranger Danger' Won't Stop Sexual Abuse. Here's What Will.,5015.0,5015.0,36.0,0.007178464606181456,0.01395929727181103
63963,14825,The Best Advice For Keeping Kids Safe From Sexual Abuse Has Nothing To Do With 'Stranger Danger',5126.0,5126.0,22.0,0.004291845493562232,0.01496815808143991
63964,14825,A Psychologist Explains How To Protect Kids From Sexual Abuse And Every Adult Should Listen,5232.0,5232.0,32.0,0.0061162079510703364,0.0202784872654234
63976,14828,"At One Point, There Are Tomatoes As Wheels And A Sun Made Of Corn. (And No, I'm Not Tripping.)",4371.0,4371.0,11.0,0.0025165865934568747,0.006192840526676564
63996,14833,"A Young Man's Last Words To His Mother, And Why They Break His Heart Every Day",3468.0,3468.0,37.0,0.010668973471741637,0.024974195007070626
63997,14833,8 Things His Mother Taught Him — And The Sad Moment He Finally Thanked Her For It,3438.0,3438.0,33.0,0.009598603839441536,0.015484754310493041
63998,14833,"He Always Wanted To Tell His Mother These Things. When He Finally Did, He Couldn't Stop Crying.",3489.0,3489.0,37.0,0.01060475781026082,0.020936718919280818
64034,14840,Hear Reese Witherspoon's Critical Words About How Women Are Treated In Hollywood,3647.0,3647.0,31.0,0.008500137098985467,0.015236085753926779
64035,14840,Think These Celebrities Aren't Feminists? Hear What They Have To Say About Sexism.,3624.0,3624.0,23.0,0.0063465783664459164,0.010814902805649236
64036,14840,These Celebrities Are Fed Up With The Sexism In The Film Industry — So They're Speaking Up,3745.0,3745.0,25.0,0.006675567423230975,0.0164120654401675
64037,14840,7 Celebrity Women Discuss Sexism — I Only Wish Their Responses Shocked Me More.,3649.0,3649.0,43.0,0.011784050424773911,0.015739648932817943
64038,14840,"7 Famous Actresses, 1 Interviewer, And A Some Hard-Hitting Real Talk",3684.0,3684.0,25.0,0.0067861020629750276,0.0147407639424387
64193,14873,"We’ll Never Forget The ‘I Have A Dream’ Speech, But These Kids Could Go Down In History Too",3019.0,3019.0,14.0,0.004637297118251077,0.009239508427654922
64194,14873,"There's The ‘I Have A Dream’ Speech. Then There's These 7 That Could Go Down In History, Too.",3020.0,3020.0,27.0,0.008940397350993378,0.007660618881032654
64195,14873,Certain Speeches You'll Always Remember. Here Are Some From Kids You Won't Want To Forget.,2935.0,2935.0,18.0,0.006132879045996593,0.01310782839947491
64197,14873,We All Know The ‘I Have A Dream’ Speech. Maybe These Kids Should Go Down In History Too.,3060.0,3060.0,26.0,0.00849673202614379,0.012110358613176345
64251,14889,This Audio Of Philip Seymour Hoffman Discussing Happiness Gave Me Chills,3570.0,3570.0,45.0,0.012605042016806723,0.022664895594899225
64252,14889,The Proof That Philip Seymour Hoffman Can Do Miracles Even After Death,3505.0,3505.0,26.0,0.007417974322396576,0.022382809492825263
64254,14889,His Death Broke Our Hearts. His Words In This Audio Will Mend Them.,3272.0,3272.0,37.0,0.011308068459657702,0.019338204296502362
64261,14891,11 Times Country Music Showed Its Secret Forward-Thinking Side In 2014,3547.0,3547.0,22.0,0.006202424584155625,0.011676720494936541
64262,14891,11 Times In 2014 That Country Music Totally Won Over Our Hearts — And Radios,3431.0,3431.0,24.0,0.006995045176333431,0.011359354234254776
64263,14891,11 Reasons Country Music Totally Kicked ... Butt ... In 2014,3437.0,3437.0,18.0,0.00523712540005819,0.004972475655191752
64264,14891,"The 11 Greatest 2014 Moments Of Country Music Being About More Than Trucks, Beer, And Ripped Jeans",3378.0,3378.0,20.0,0.005920663114268798,0.012462237139072194
64265,14891,11 Best Moments Of Country Music Making Progress In 2014,3351.0,3351.0,17.0,0.00507311250373023,0.002717567193666892
64266,14891,"Country Music Is Actually Pretty Progressive, And These 11 Moments In 2014 Prove It",3626.0,3626.0,39.0,0.01075565361279647,0.013452087155159408
64267,14892,How To Easily Avoid Every New Parent’s Worst Nightmare,3059.0,3059.0,20.0,0.006538084341288003,0.018368283332217343
64268,14892,"4,000 Babies Die Every Year. The Scariest Thing Is That It Could Possibly Be Avoided.",3017.0,3017.0,28.0,0.009280742459396751,0.014311612979441182
64270,14892,Babies Rock But SIDS Doesn’t. Here’s How To Kick It To The Curb.,3119.0,3119.0,24.0,0.0076947739660147485,0.01
64307,14901,There's 1 Thing Most Kids Can Do That's Impossible For Most Adults.,3691.0,3691.0,43.0,0.01164995936060688,0.014966450226724607
64308,14901,We Send Our Kids To School To Learn To Be Creative. What If We've Got It Completely Backwards?,3671.0,3671.0,27.0,0.007354944156905475,0.007064272726364302
64309,14901,"Decades Ago, Pablo Picasso Said Something Genius About Kids. It Just Changes Your Whole Perspective.",3675.0,3675.0,48.0,0.013061224489795919,0.011674446804919903
64310,14901,Kids Have A Secret Ability That Most Of Us Lose It When We Grow Up. Did You?,3660.0,3660.0,46.0,0.012568306010928962,0.017147570454343695
64403,14921,2014: The Year Gay Men And Feminists Won Country,3382.0,3382.0,20.0,0.0059136605558840925,0.0041255847106880655
64404,14921,When Two Famous Singers Just Came Out As Gay — And 10 Other Great Moments In 2014,3457.0,3457.0,34.0,0.009835117153601388,0.010086813268043216
64406,14921,2014 Was The Year These 2 Famous Singers Came Out — And 9 Other Amazing Things Happened,3494.0,3494.0,32.0,0.009158557527189467,0.014657150278715827
64407,14921,The Time Two Big Celebs Came Out As Gay — And The Other 10 Best Moments In Country 2014,3395.0,3395.0,43.0,0.012665684830633284,0.017002509841210624
64408,14921,Remember When These Famous Singers Came Out As Gay? (And 10 Other Awesome Moments From 2014.),3447.0,3447.0,27.0,0.007832898172323759,0.007458673785691948
64409,14921,11 Times The Country Music Scene Killed It In 2014,3561.0,3561.0,30.0,0.008424599831508003,0.00993446521419262
64410,14921,2014: The Year Country Music Got A Little More Gay — And 10 Other Fantastic Things Happened,3359.0,3359.0,20.0,0.005954153021732658,0.010762253886166074
64411,14921,2 Famous Singers Are OUT Of The Closet (And Other Awesome Music News From 2014),3521.0,3521.0,39.0,0.011076398750355012,0.005091156958876797
64456,14931,"'Hey, Buddy. I’ve Got A Prison I Need To Keep Full. Can We Make A Deal?'",3445.0,3445.0,18.0,0.0052249637155297535,0.005651630052148536
64457,14931,Orange Is The New Green? How Some Companies Are Making Fistfuls Of Dollars Keeping Prisons Full.,3455.0,3455.0,10.0,0.002894356005788712,0.0012055407016402096
64458,14931,Big Companies With Massive Prisons. Contracts To Keep Them Full. Can't Imagine That Going Wrong ...,3521.0,3521.0,7.0,0.0019880715705765406,0.011369069449777102
64459,14931,"Capitalism At Its Finest: Private Prisons, With Contracts To Keep Them Full. Welcome To The Machine.",3476.0,3476.0,12.0,0.0034522439585730723,0.005777454074662526
64460,14931,It’s Like Owning A Hotel Where The State Guarantees It’s Always Full. And Pays For The Rooms.,3429.0,3429.0,13.0,0.00379119276757072,0.00925356508885182
64513,14943,Shakira Got On Twitter Today To Talk Early Childhood Education. Here's What You Need To Know.,3069.0,3069.0,11.0,0.0035842293906810036,0.001419351904680408
